Date,S&P 500,S&P MidCap 400,S&P Small Cap 600,World Developed - Ex. U.S.,Emerging Markets,US Corporate Bonds,U.S. Treasury Bills,US Treasury,Putnam Asset Allocation: Growth A,Vanguard Wellington,Rf
1999-01-15,-0.02488,-0.01835,0.0,-0.03699,-0.08352,0.01249,0.00095,0.0081,-0.02077,-0.01666,0.00095
1999-01-22,-0.01446,-0.01977,0.0,-0.00226,-0.02436,0.00334,0.00099,0.00432,-0.00686,-0.01442,0.00095
1999-01-29,0.04471,0.0015,-0.01255,0.01176,0.02046,0.00354,0.00098,0.00192,0.02952,0.01103,0.00095
1999-02-05,-0.03118,-0.02495,0.0,-0.01114,0.02363,-0.0162,0.00062,-0.01436,-0.02685,-0.01421,0.00095
1999-02-12,-0.00701,-0.01934,0.0,-0.00763,-0.00198,-0.00217,0.0008,-0.00616,-0.01003,-0.0121,0.00095
1999-02-19,0.00759,-0.0035,0.0,-0.02057,-0.01133,0.0019,0.00081,0.00217,-0.00317,0.00235,0.00095
1999-02-26,-0.00042,-0.00546,-0.09013,0.01117,-0.00177,-0.00738,0.00106,-0.00734,0.00127,-0.00546,0.00095
1999-03-05,0.03042,0.02396,0.0,-0.00154,0.03693,-0.0016,0.00065,-0.00247,0.01396,0.01882,0.00095
1999-03-12,0.01536,-0.00188,0.0,0.03529,0.04406,0.0086,0.00097,0.00726,0.01877,0.01309,0.00095
1999-03-19,0.00374,-0.00482,0.0,0.01914,0.05183,0.00275,0.00091,0.00054,0.00061,0.00101,0.00095
1999-03-26,-0.01264,0.0021,0.0,-0.02741,0.0001,-0.002,0.00081,-0.00141,-0.01044,-0.00582,0.00095
1999-04-02,0.00879,0.01013,0.01291,0.0202,0.03149,-0.0028,0.00082,-0.00246,0.01365,-0.00305,0.00095
1999-04-09,0.04253,0.00648,0.0,0.02756,0.04101,0.01499,0.00104,0.01366,0.03121,0.02579,0.00095
1999-04-16,-0.02169,0.0309,0.0,0.00482,0.07144,-0.00545,0.00089,-0.00573,-0.01009,0.02588,0.00095
1999-04-23,0.02878,0.02548,0.0,-0.0035,0.00181,-0.00068,0.00081,-0.00015,0.01379,0.0114,0.00094
1999-04-30,-0.01571,0.01236,0.06607,0.01287,0.0165,-0.00366,0.00071,-0.00288,-0.00651,0.01031,0.00094
1999-05-07,0.00766,0.0107,0.0,0.00032,0.04533,-0.00804,0.00085,-0.00699,0.00179,0.01614,0.00094
1999-05-14,-0.00477,0.00233,0.0,-0.01886,-0.01774,-0.00302,0.00087,-0.0036,-0.00119,-0.01051,0.00094
1999-05-21,-0.00542,0.00897,0.0,-0.00909,-0.03084,0.00679,0.00098,0.00475,-0.00416,-0.00449,0.00095
1999-05-28,-0.02109,-0.01744,0.0,-0.02356,-0.03147,-0.00909,0.00115,-0.00348,-0.01852,-0.01945,0.00095
1999-06-04,0.02017,0.01983,0.02434,0.01744,0.04648,-0.0079,0.00064,-0.00641,0.01217,0.01234,0.00095
1999-06-11,-0.02532,-0.01149,0.0,0.03972,0.04169,-0.00976,0.00091,-0.00934,-0.00782,-0.0141,0.00096
1999-06-18,0.03814,0.02182,0.0,6.0e-5,0.04315,0.009,0.00095,0.01029,0.02242,0.02206,0.00097
1999-06-25,-0.02047,-0.00905,0.0,-0.00767,-0.0034,-0.00851,0.00079,-0.00825,-0.01482,-0.02419,0.00099
1999-07-02,0.05799,0.03984,0.05692,0.02086,0.05076,0.01133,0.00096,0.01129,0.04332,0.03208,0.001
1999-07-09,0.00906,0.00448,0.0,-0.0012,0.01028,0.00044,0.00089,0.00069,0.00461,0.00141,0.001
1999-07-16,0.01113,0.01489,0.0,0.00966,-0.03497,0.01011,0.00081,0.00805,0.0155,0.0087,0.001
1999-07-23,-0.04351,-0.02893,0.0,-0.01957,-0.04797,-0.00641,0.00101,-0.00605,-0.02996,-0.02308,0.001
1999-07-30,-0.02054,-0.01867,-0.00882,0.01965,-0.00899,-0.00875,0.00086,-0.00293,-0.00816,-0.01408,0.001
1999-08-06,-0.02097,-0.03014,0.0,-0.02634,-0.03185,-0.00428,0.00071,-0.0042,-0.02409,-0.00774,0.001
1999-08-13,0.02145,0.01618,0.0,0.01632,0.01016,-0.00321,0.00112,0.00151,0.01385,0.01195,0.00101
1999-08-20,0.00691,0.00132,0.0,0.02965,-0.00258,0.00747,0.00083,0.00545,0.00594,0.00675,0.00102
1999-08-27,0.0089,-0.00923,0.0,0.00111,0.03222,0.003,0.00067,0.00227,0.00531,-0.00359,0.00103
1999-09-03,0.00705,0.01698,-0.044,0.01043,-0.01744,-0.0007,0.00113,-0.00113,0.00646,-0.00192,0.00103
1999-09-10,-0.00392,0.00973,0.0,0.00722,0.01444,0.00104,0.00111,0.00033,0.00292,-0.00193,0.00103
1999-09-17,-0.01167,-0.0124,0.0,-0.01374,-0.0221,0.00318,0.00086,0.00189,-0.00582,-0.01375,0.00103
1999-09-24,-0.04343,-0.05172,0.0,-0.02059,-0.00334,0.00752,0.00085,0.00732,-0.0275,-0.02568,0.00103
1999-10-01,0.00461,-0.00874,0.00423,0.0282,-0.03076,-0.01106,0.00088,-0.01088,0.01083,-0.00402,0.00104
1999-10-08,0.04174,0.01614,0.0,0.01517,0.03164,-0.00104,0.00102,-0.001,0.02262,0.00756,0.00104
1999-10-15,-0.06625,-0.02582,0.0,-0.01512,-0.02346,0.00146,0.00082,-0.00134,-0.03551,-0.02951,0.00104
1999-10-22,0.04358,0.02098,0.0,0.00431,0.00229,-0.00475,0.00092,-0.00435,0.03018,0.01907,0.00104
1999-10-29,0.04735,0.04414,-0.00251,0.02731,0.03222,0.01459,0.00116,0.0132,0.03632,0.02858,0.00104
1999-11-05,0.00555,0.03512,0.0,0.00688,0.03427,0.00696,0.00059,0.0063,0.01639,0.00197,0.00104
1999-11-12,0.01935,0.01462,0.0,0.0146,0.02944,0.00101,0.00078,0.0017,0.02002,0.0108,0.00105
1999-11-19,0.01883,0.03021,0.0,0.01877,0.02708,-0.00421,0.00116,-0.0053,0.01418,0.00534,0.00107
1999-11-26,-0.00364,-0.01451,0.0,0.02029,-0.014,-0.00223,0.00081,-0.00271,-0.00108,-0.01376,0.00108
1999-12-03,0.01218,0.01729,0.04181,-0.0041,0.02626,0.00122,0.00106,0.0,0.01507,0.01028,0.00125
1999-12-10,-0.01119,-0.03012,0.0,0.01479,0.0332,0.00701,0.00098,0.00679,0.01273,-0.01527,0.00124
1999-12-17,0.00311,-0.00598,0.0,0.00296,0.0093,-0.01132,0.00088,-0.0122,-0.00628,-0.00714,0.00124
1999-12-24,0.02642,0.04839,0.0,0.03426,0.03346,-0.00423,0.00089,-0.00371,0.02634,0.00347,0.00125
1999-12-31,0.00764,0.01703,0.0822,0.02277,0.04771,0.00169,0.00127,0.00071,0.02259,0.01087,0.00112
2000-01-07,-0.01859,-0.01765,-0.02981,-0.04665,-0.01627,-0.00092,0.00104,0.00035,-0.02962,0.01124,0.00111
2000-01-14,0.01654,0.02707,0.04525,0.0194,0.05376,-0.00509,0.00081,-0.00447,0.02173,-0.0058,0.00111
2000-01-21,-0.01618,0.0099,0.03305,-0.02073,-0.01668,-0.00091,0.0011,-0.00059,0.00152,-0.02163,0.00112
2000-01-28,-0.05615,-0.04976,-0.06007,-0.00293,-0.01416,0.00849,0.00087,0.00977,-0.03488,-0.02882,0.00113
2000-02-04,0.04744,0.03502,0.03339,0.03092,0.03271,-0.0009,0.00119,0.00497,0.02672,0.00767,0.00113
2000-02-11,-0.02576,-0.00359,0.00567,0.00507,0.02374,-0.00556,0.00112,-0.00391,0.0,-0.03326,0.00113
2000-02-18,-0.02934,-0.00947,0.0122,-0.01056,-0.0385,0.00775,0.00086,0.00722,-0.0102,-0.00368,0.00113
2000-02-25,-0.00925,0.01819,0.02323,0.01174,-0.03185,0.00569,0.00102,0.00477,0.00515,-0.02056,0.00113
2000-03-03,0.05724,0.07224,0.06662,0.0179,0.01438,-0.0003,0.0011,0.00201,0.02974,0.02018,0.00114
2000-03-10,-0.00973,0.01043,-0.00803,0.00046,0.00102,-0.00167,0.00112,-0.0022,-0.00249,-0.01002,0.00115
2000-03-17,0.05007,0.0064,-0.01519,-0.00588,-0.03064,0.00286,0.00111,0.01032,0.0,0.04663,0.00117
2000-03-24,0.04305,0.02296,0.00473,0.01535,0.04342,-0.0007,0.00096,-0.00086,0.01298,0.0112,0.00118
2000-03-31,-0.01875,0.00321,-0.04635,-0.01164,-0.01535,0.00558,0.0011,0.01003,-0.01429,0.01536,0.00118
2000-04-07,0.01215,-0.01565,0.01462,-0.0125,-0.01327,0.00876,0.00117,0.00947,-0.002,0.01289,0.00118
2000-04-14,-0.10527,-0.12358,-0.12558,-0.03882,-0.09139,-0.00543,0.00127,-0.00212,-0.06964,-0.02007,0.00118
2000-04-21,0.05757,0.06957,0.0577,-0.00996,-0.0104,-0.00127,0.00097,-0.00147,0.01669,0.01749,0.00118
2000-04-28,0.01272,0.04591,0.04738,-0.00049,-0.01281,-0.01078,0.0017,-0.00897,0.01218,-0.00147,0.00121
2000-05-05,-0.01348,0.0077,0.01147,0.00413,-0.00031,-0.01553,0.0008,-0.01297,-0.00052,-0.00123,0.00124
2000-05-12,-0.00754,-0.01542,-0.02606,-0.01194,-0.02409,-0.00486,0.00102,0.00029,-0.02042,0.01034,0.00126
2000-05-19,-0.00965,-0.01685,-0.01806,-0.03831,-0.0047,0.0032,0.0014,0.00082,-0.01764,0.00609,0.00127
2000-05-26,-0.0204,-0.02425,-0.03313,-0.00196,-0.04993,0.01126,0.00111,0.01081,-0.01741,-0.01477,0.00127
2000-06-02,0.07234,0.09664,0.09362,0.06198,0.08962,0.01443,0.00088,0.00962,0.06534,0.02778,0.00128
2000-06-09,-0.01359,-0.01349,0.00119,0.00457,0.01886,0.00514,0.00101,0.00328,0.00104,-0.00885,0.00128
2000-06-16,0.00544,0.00294,-0.00672,-0.00449,-0.02716,0.00828,0.00118,0.00599,0.0,-0.00193,0.00128
2000-06-23,-0.01563,-0.01565,-0.01888,-0.00848,-0.00242,-0.01161,0.0011,-0.00857,-0.00623,-0.01717,0.00128
2000-06-30,0.00928,-0.01429,0.02984,0.00532,0.02119,0.01126,0.00101,0.00928,0.01202,-0.00541,0.00128
2000-07-07,0.01707,0.03271,0.02396,0.01069,0.01416,0.00445,0.00091,0.00355,0.01187,0.01731,0.00128
2000-07-14,0.02113,0.04024,0.01844,0.00027,0.01193,0.00103,0.00095,-0.00151,0.00969,0.01094,0.00127
2000-07-21,-0.01967,-0.02523,-0.03439,-0.01641,-0.03521,0.0071,0.0011,0.007,-0.01617,-0.01106,0.00127
2000-07-28,-0.04056,-0.0423,-0.05343,-0.03984,-0.05227,-0.00117,0.00115,0.00103,-0.03133,-0.00413,0.00127
2000-08-04,0.03062,0.04675,0.0333,-0.00337,0.01264,0.00778,0.00113,0.00728,0.0106,0.02149,0.00127
2000-08-11,0.00647,0.01518,0.01616,0.01606,0.012,0.0008,0.00113,0.00017,0.00839,0.01721,0.00127
2000-08-18,0.01372,0.02096,0.01617,0.00954,0.00772,0.00065,0.00121,0.00235,0.00989,-0.00071,0.00127
2000-08-25,0.00997,0.01542,0.02076,0.00833,-0.00885,0.0034,0.00118,0.00385,0.00618,0.00141,0.00127
2000-09-01,0.00989,0.03283,0.02841,0.01109,-0.00948,0.00249,0.00122,0.00326,0.01331,0.0007,0.00127
2000-09-08,-0.01715,-0.00819,-0.00994,-0.03389,-0.02639,-0.00114,0.00141,-0.00083,-0.0192,0.00023,0.00127
2000-09-15,-0.01894,-0.00489,0.00241,-0.02809,-0.02909,-0.00246,0.00119,-0.00532,-0.01082,-0.00915,0.00127
2000-09-22,-0.01159,-0.02625,-0.03045,-0.0139,-0.05933,0.00283,0.0012,0.00109,-0.01562,-0.01089,0.00127
2000-09-29,-0.00817,0.02265,0.00557,0.00847,0.00154,0.0043,0.00133,0.0038,0.00423,0.01293,0.00127
2000-10-06,-0.01882,-0.04791,-0.04921,-0.00382,-0.00587,-0.00097,0.00103,0.00153,-0.01791,-0.00638,0.00127
2000-10-13,-0.02459,-0.02265,-0.00402,-0.0369,-0.06235,-0.00131,0.00117,0.00572,-0.02414,-0.0107,0.00127
2000-10-20,0.01663,0.02845,0.0147,0.00031,-0.00475,0.00364,0.00112,0.0056,0.0077,-0.00361,0.00127
2000-10-27,-0.01232,-0.02238,-0.00566,-0.00422,-0.00292,0.00014,0.00113,-0.00137,-0.006,0.01351,0.00127
2000-11-03,0.03443,0.05029,0.06315,0.0341,0.025,-0.00204,0.00113,-0.00456,0.02689,0.02476,0.00127
2000-11-10,-0.04225,-0.05076,-0.05213,-0.02478,0.00324,0.00277,0.00126,0.0022,-0.02672,-0.00046,0.00127
2000-11-17,0.00164,0.00455,0.01707,-0.01669,-0.03866,0.00149,0.00126,0.00658,-0.00494,0.00325,0.00127
2000-11-24,-0.01888,-0.00529,-0.02067,-0.02565,-0.01907,1.0e-5,0.00123,0.0056,-0.02042,-0.00741,0.00127
2000-12-01,-0.01941,-0.02146,-0.03351,0.01978,-0.0282,0.00542,0.00125,0.00585,-0.00732,0.01261,0.0013
2000-12-08,0.04182,0.07663,0.05287,0.01303,0.034,0.01008,0.00139,0.00877,0.02838,0.01844,0.00129
2000-12-15,-0.04192,-0.06325,-0.02246,-0.0144,-0.01834,0.0092,0.00125,0.00903,-0.01711,-0.01698,0.00129
2000-12-22,-0.00462,0.01402,0.00757,-0.0153,-0.02624,0.00555,0.00211,0.00803,-0.00449,0.02602,0.00128
2000-12-29,0.01121,0.03085,0.05342,0.03051,0.00566,-0.00333,0.00064,-0.00385,0.01861,0.01391,0.00126
2001-01-05,-0.01646,-0.05297,-0.04092,0.00191,0.06038,0.01782,0.0017,0.01123,-0.00941,-0.00066,0.00114
2001-01-12,0.01572,0.03793,0.04914,-0.02095,0.00806,-0.00925,0.00084,-0.0136,0.00559,-0.01041,0.00113
2001-01-19,0.01844,-0.00675,-0.00039,0.01205,0.05434,0.00977,0.0011,0.00645,0.01223,0.00291,0.00111
2001-01-26,0.00931,0.02917,0.02062,-0.00366,0.00555,0.00105,0.00104,-0.00377,0.00165,0.01361,0.00109
2001-02-02,-0.00377,-0.00105,0.00813,0.00429,0.02374,0.00956,0.00107,0.00889,0.00164,0.01651,0.00107
2001-02-09,-0.02539,0.00338,-0.00514,-0.03042,-0.02436,-0.00228,0.00097,0.00312,-0.01697,0.00152,0.00107
2001-02-16,-0.00968,-0.00103,0.00922,-0.01802,0.0024,-0.00161,0.00106,-0.00453,-0.00724,-0.00216,0.00107
2001-02-23,-0.04266,-0.04007,-0.04498,-0.02193,-0.03492,-0.00019,0.00095,0.00293,-0.02692,-0.01495,0.00105
2001-03-02,-0.00906,0.00358,-0.00474,-0.01058,-0.01371,0.01075,0.0009,0.00718,0.00115,0.0165,0.00102
2001-03-09,-0.00022,-0.00597,-0.00283,0.00962,0.00608,0.00423,0.00107,0.0034,0.0,0.01061,0.001
2001-03-16,-0.06696,-0.07373,-0.06825,-0.07807,-0.04904,0.00636,0.00111,0.00879,-0.04951,-0.04369,0.00096
2001-03-23,-0.00921,-0.00456,0.00621,-0.01156,-0.01938,-2.0e-5,0.00097,-0.00014,-0.01393,-0.01254,0.00097
2001-03-30,0.01813,0.00442,0.01191,0.00987,-0.01153,-0.00304,0.00111,-0.00629,0.0129,0.022,0.00098
2001-04-06,-0.02706,-0.02701,-0.03539,0.02056,-0.03321,0.00248,0.00132,0.00468,-0.01152,-0.00644,0.00097
2001-04-13,0.04894,0.06167,0.04765,0.01582,0.02821,-0.01103,0.00063,-0.01243,0.02086,0.0172,0.00097
2001-04-20,0.05033,0.03886,0.02296,0.03086,-0.0066,-0.00035,0.00119,-0.00434,0.02404,0.01493,0.00087
2001-04-27,0.00824,0.02764,0.03793,0.004,0.01349,0.00244,0.00061,-0.00103,0.01056,0.01471,0.00085
2001-05-04,0.01112,0.0205,0.01125,0.01504,0.01165,0.01368,0.00088,0.01026,0.00929,-0.00277,0.00084
2001-05-11,-0.01607,-0.01597,-0.00334,-0.01349,-0.0072,-0.01469,0.00067,-0.014,-0.00863,-0.00577,0.00079
2001-05-18,0.03762,0.04606,0.04432,0.01125,0.01378,0.00996,0.00093,0.00525,0.01915,0.03226,0.00079
2001-05-25,-0.01082,0.00204,-0.00136,-0.00979,0.01175,-0.00361,0.00066,-0.0036,-0.00569,-0.01417,0.00078
2001-06-01,-0.0131,-0.01116,-0.01653,-0.02523,-0.01919,0.01022,0.00067,0.00865,-0.01317,0.00486,0.00078
2001-06-08,0.00359,0.00909,0.01864,0.00338,0.02728,0.00247,0.00074,0.00079,0.01103,-0.00063,0.00077
2001-06-15,-0.03975,-0.04178,-0.03842,-0.03322,-0.01503,0.00536,0.00087,0.00722,-0.02698,-0.01915,0.00076
2001-06-22,0.00914,-0.00616,-0.01203,-0.00462,-0.01363,0.00509,0.00066,0.0082,-0.00354,0.00322,0.00073
2001-06-29,-0.00062,0.02586,0.05928,-0.00014,-0.00083,-0.01101,0.00067,-0.01324,0.00651,-0.00214,0.00074
2001-07-06,-0.02708,-0.02954,-0.04295,-0.03818,-0.02839,0.0035,0.00061,0.00236,-0.02588,-0.00664,0.00074
2001-07-13,0.02123,0.0117,0.02003,0.00439,-0.04335,0.00557,0.00064,0.00748,0.00483,0.01359,0.00074
2001-07-20,-0.0039,0.0017,0.00298,-0.0094,0.00233,0.0104,0.00077,0.00781,-0.00901,0.00043,0.00073
2001-07-27,-0.00406,0.0016,0.00336,0.00022,0.00787,0.00416,0.00061,0.00295,-0.00061,-0.00213,0.00073
2001-08-03,0.00749,0.00199,0.00354,0.02502,0.02584,-0.00184,0.0007,-0.0014,0.01578,0.00746,0.00072
2001-08-10,-0.01952,-0.026,-0.02066,-0.02354,-0.00418,0.00656,0.00073,0.0067,-0.01553,-0.00317,0.0007
2001-08-17,-0.02328,-0.00602,0.01279,0.00612,-0.00118,0.00466,0.00077,0.00686,-0.00425,-0.00488,0.00069
2001-08-24,0.01987,0.01712,0.00204,0.01001,-0.00981,-0.00072,0.00063,-0.00154,0.00609,0.00896,0.00069
2001-08-31,-0.04304,-0.01958,-0.0194,-0.02834,-0.00359,0.00749,0.00069,0.00671,-0.01878,-0.01755,0.00069
2001-09-07,-0.04192,-0.04672,-0.04152,-0.04746,-0.02294,-0.0015,0.00077,0.00179,-0.0358,-0.01786,0.00069
2001-09-14,0.00624,-0.00723,-0.01608,-0.06133,-0.11268,-3.0e-5,0.00297,0.01322,-0.00384,-0.00175,0.00067
2001-09-21,-0.11563,-0.13421,-0.13873,-0.07244,-0.05959,-0.00735,-0.00048,-0.0088,-0.10604,-0.08013,0.00051
2001-09-28,0.0782,0.06863,0.06473,0.07928,0.02451,0.00556,0.00042,0.00971,0.05823,0.05036,0.00051
2001-10-05,0.02969,0.02225,0.02448,0.03014,-0.01151,0.00903,0.00058,0.00639,0.0197,0.01477,0.00049
2001-10-12,0.01909,0.03155,0.02997,0.01746,0.03995,-0.0047,0.00035,-0.0065,0.01865,0.00896,0.00049
2001-10-19,-0.01655,-0.01435,-0.0074,-0.02586,0.01157,0.0067,0.00046,0.00456,-0.01177,-0.01198,0.00047
2001-10-26,0.02902,0.04068,0.03372,0.03076,0.02578,0.0029,0.00045,0.00741,0.02316,0.02381,0.00045
2001-11-02,-0.01539,-0.01544,-0.0131,-0.01388,-0.01079,0.00561,0.00054,0.01041,-0.00647,-0.0068,0.00044
2001-11-09,0.0309,0.02145,0.00903,0.02066,0.05105,0.00815,0.00065,0.00528,0.01888,0.01811,0.0004
2001-11-16,0.01685,0.01704,0.02441,0.00845,0.04633,-0.02203,0.00021,-0.03008,0.01406,0.00087,0.0004
2001-11-23,0.01036,0.01291,0.01801,-0.00458,0.02321,-0.00149,0.00035,-0.00612,0.00504,0.0091,0.00041
2001-11-30,-0.00918,0.00114,0.00534,-0.00365,-0.0185,0.0121,0.00055,0.0116,-0.00125,0.00301,0.00041
2001-12-07,0.01694,0.04095,0.0467,0.01434,0.09009,-0.01762,0.00048,-0.02088,0.02511,0.00407,0.00039
2001-12-14,-0.0302,-0.02302,-0.0223,-0.03433,-0.01832,-0.00258,0.00027,0.00204,-0.02511,-0.0192,0.00037
2001-12-21,0.01967,0.02053,0.03114,0.00146,-0.01237,0.00814,0.00035,0.00583,0.00754,0.01348,0.00037
2001-12-28,0.01443,0.02565,0.02028,0.01893,0.03917,0.00097,0.00029,-0.00177,0.01621,0.01309,0.00036
2002-01-04,0.01006,0.00691,0.0141,0.02121,0.05414,0.00255,0.00037,-0.00073,0.01779,0.01165,0.00036
2002-01-11,-0.02258,-0.0188,-0.019,-0.0292,-0.02549,0.0159,0.00047,0.0181,-0.01447,-0.01403,0.00035
2002-01-18,-0.01563,-0.02144,-0.02614,-0.01914,-0.01352,-0.00107,0.0003,-0.00042,-0.01651,-0.01168,0.00034
2002-01-25,0.00507,0.02066,0.01553,-0.01304,0.03528,-0.00539,0.00022,-0.00849,0.00311,0.01246,0.00035
2002-02-01,-0.00943,-0.00597,0.00684,-0.00756,-0.01052,0.00207,0.00032,0.00628,-0.0062,-0.00149,0.00036
2002-02-08,-0.0228,-0.01708,-0.02676,-0.01825,-0.0002,-0.0003,0.00039,0.00453,-0.01622,-0.01169,0.00035
2002-02-15,0.00777,0.00978,0.01182,0.02592,0.0252,0.00316,0.00029,0.00124,0.01205,0.01376,0.00036
2002-02-22,-0.01286,-0.00736,-0.00952,-0.02119,-0.02045,0.00152,0.0003,0.0027,-0.01378,-0.00255,0.00036
2002-03-01,0.03904,0.03856,0.03456,0.03184,0.03705,-0.00445,0.00028,-0.00767,0.02795,0.02467,0.00036
2002-03-08,0.02901,0.04351,0.04323,0.05579,0.02193,-0.00813,0.00032,-0.01581,0.03214,0.00934,0.00037
2002-03-15,0.0019,-3.0e-5,0.00069,-0.00179,0.00962,-0.00472,0.00032,-0.00178,-0.0006,0.00596,0.00037
2002-03-22,-0.01488,-0.00321,0.00686,-0.01281,0.01328,-0.00121,0.00037,-0.00233,0.0,-0.0092,0.00037
2002-03-29,-0.00098,0.01,0.0096,-0.00245,0.00307,0.00058,0.00046,0.00134,0.003,0.0033,0.00036
2002-04-05,-0.02128,-0.01977,-0.01246,0.00159,0.0164,0.00984,0.0003,0.01279,-0.00717,-0.00576,0.00036
2002-04-12,-0.01006,0.02241,0.03555,-0.01567,-0.00231,0.00131,0.00039,0.00361,0.0012,-0.00228,0.00036
2002-04-19,0.01283,0.01434,0.01184,0.03241,0.03048,0.00548,0.00032,-0.00067,0.01502,0.00726,0.00036
2002-04-26,-0.04331,-0.03202,-0.02294,-0.01036,-0.01682,0.00172,0.0003,0.00868,-0.01895,-0.01996,0.00035
2002-05-03,-0.00239,0.00577,0.02342,0.0096,-0.02333,-0.00421,0.00032,0.00266,0.00181,0.00357,0.00035
2002-05-10,-0.01681,-0.01536,-0.03626,-0.00686,-0.02048,0.00016,0.00035,-0.00169,-0.01084,-0.00942,0.00035
2002-05-17,0.0497,0.03546,0.02839,0.0241,0.02888,-0.00617,0.00034,-0.00739,0.02132,0.0188,0.00035
2002-05-24,-0.02049,-0.02037,-0.02703,-0.0033,-0.01542,0.01054,0.00037,0.0073,-0.00775,-0.00124,0.00035
2002-05-31,-0.01513,-0.01007,-0.01211,-0.00723,-0.02154,0.00801,0.00031,0.00505,-0.00841,-0.00457,0.00035
2002-06-07,-0.03671,-0.03624,-0.03562,-0.0282,-0.02701,-0.00181,0.00034,0.00026,-0.02242,-0.02357,0.00035
2002-06-14,-0.01949,-0.02671,-0.02628,-0.04145,-0.00352,0.01273,0.00037,0.0147,-0.02046,-0.00854,0.00035
2002-06-21,-0.01789,-0.00926,0.00775,-0.00083,-0.03807,-0.00047,0.00032,0.00255,-0.00506,-0.00043,0.00035
2002-06-28,0.00124,-0.0027,0.00208,0.03313,-0.02093,-0.01022,0.00041,-0.00338,0.00891,0.0,0.00035
2002-07-05,-0.00053,-0.02231,-0.03618,-0.00532,0.01793,-0.0037,0.00022,-0.00066,-0.00757,-0.00603,0.00035
2002-07-12,-0.06797,-0.0704,-0.06529,-0.04058,0.021,0.01295,0.00032,0.01501,-0.04956,-0.04141,0.00035
2002-07-19,-0.07981,-0.05224,-0.07546,-0.02921,-0.02768,-0.00181,0.00031,0.00203,-0.05013,-0.04569,0.00035
2002-07-26,0.00602,-0.01206,0.00172,-0.06288,-0.0818,-0.00685,0.00034,0.00847,-0.02745,0.00308,0.00035
2002-08-02,0.01384,0.00749,-0.01577,0.01392,0.00557,0.00579,0.00043,0.00864,0.00579,0.01394,0.00035
2002-08-09,0.05186,0.0411,0.04294,0.02316,-0.00554,-0.00242,0.00033,0.00278,0.03165,0.02866,0.00034
2002-08-16,0.02276,0.03145,0.02505,0.00948,0.0178,-0.00323,0.0003,-0.00259,0.01813,0.00227,0.00035
2002-08-23,0.01317,0.00961,0.00936,0.00886,0.0029,0.01569,0.00028,0.0061,0.01027,0.01198,0.00035
2002-08-30,-0.02607,-0.02352,-0.02166,-0.01853,-0.01005,0.00641,0.00033,0.00524,-0.01695,-0.01206,0.00035
2002-09-06,-0.02374,-0.00391,4.0e-5,-0.03347,-0.04009,0.00281,0.0003,0.00535,-0.02,-0.0208,0.00035
2002-09-13,-0.00417,-0.00886,-0.00083,-0.0238,0.01204,0.01037,0.0003,0.00718,-0.00633,-0.00115,0.00035
2002-09-20,-0.04978,-0.05238,-0.05588,-0.03244,-0.04071,0.00311,0.00036,0.00528,-0.04533,-0.02797,0.00035
2002-09-27,-0.02085,-0.00843,-0.00508,0.00618,-0.05438,-5.0e-5,0.00032,0.00439,-0.01632,-0.01284,0.00035
2002-10-04,-0.03213,-0.05336,-0.03999,-0.04063,-0.00895,-0.00225,0.0003,0.00054,-0.02564,-0.02265,0.00035
2002-10-11,0.04401,0.03117,-0.00375,0.00873,-0.06186,-0.01548,0.00033,-0.00447,0.01006,0.0175,0.00035
2002-10-18,0.05887,0.05466,0.06165,0.0453,0.09719,-0.0139,0.00022,-0.01657,0.04598,0.02665,0.00035
2002-10-25,0.01502,0.01353,0.02037,-0.01136,0.02308,0.00631,0.00033,0.00337,0.00366,0.00826,0.00035
2002-11-01,0.00415,0.01079,0.01954,0.01354,0.00364,0.01249,0.00048,0.00822,0.0073,0.0096,0.00032
2002-11-08,-0.00636,-0.02081,-0.01881,0.01355,0.04425,0.01628,0.00062,0.00868,0.00145,0.00325,0.00027
2002-11-15,0.01747,0.02202,0.01339,0.00417,-0.00807,0.00031,0.00022,-0.00826,0.01447,0.00393,0.00027
2002-11-22,0.02297,0.02716,0.02919,0.01681,0.00735,-0.00153,0.00023,-0.00663,0.02068,0.01841,0.00027
2002-11-29,0.00656,0.00899,0.00466,0.00957,0.0166,0.00294,0.00026,-0.00122,0.00699,0.00994,0.00028
2002-12-06,-0.02531,-0.01869,-0.01002,-0.02714,-0.00861,0.00554,0.00022,0.00725,-0.02082,-0.01253,0.00028
2002-12-13,-0.02462,-0.02045,-0.01486,-0.01598,-0.00278,0.00685,0.00023,0.00348,-0.01701,-0.01133,0.00027
2002-12-20,0.0074,0.00707,-0.00423,-0.00077,0.01183,0.00838,0.00025,0.00642,0.00433,0.0094,0.00027
2002-12-27,-0.02229,-0.01511,-0.00646,-0.00077,-0.01831,0.00824,0.00029,0.00854,-0.01292,-0.01181,0.00027
2003-01-03,0.03817,0.02814,0.01922,0.03407,0.01225,-0.00815,0.00015,-0.01096,0.02836,0.02344,0.00027
2003-01-10,0.0213,0.00953,0.00616,0.00335,0.01421,-0.00212,0.00024,-0.00504,0.01202,0.00988,0.00026
2003-01-17,-0.02756,-0.02442,-0.02125,-0.00751,0.00252,0.01126,0.00024,0.00859,-0.01328,-0.01423,0.00026
