,^GSPC,DTB3
28/06/1982,110.260002,13.11
29/06/1982,110.209999,13.02
30/06/1982,109.610001,12.76
01/07/1982,108.709999,12.55
02/07/1982,107.650002,12.59
06/07/1982,107.290001,12.62
07/07/1982,107.220001,12.58
08/07/1982,107.529999,11.95
09/07/1982,108.830002,11.77
12/07/1982,109.57,11.73
13/07/1982,109.449997,11.95
14/07/1982,110.440002,12
15/07/1982,110.470001,11.64
16/07/1982,111.07,11.21
19/07/1982,110.730003,11.06
20/07/1982,111.540001,10.66
21/07/1982,111.419998,10.75
22/07/1982,111.480003,10.41
23/07/1982,111.169998,10.33
26/07/1982,110.360001,10.45
27/07/1982,109.43,10.66
28/07/1982,107.739998,10.72
29/07/1982,107.720001,10.53
30/07/1982,107.089996,10.17
02/08/1982,108.980003,9.36
03/08/1982,107.830002,9.8
04/08/1982,106.139999,9.73
05/08/1982,105.160004,9.8
06/08/1982,103.709999,10.31
09/08/1982,103.080002,9.86
10/08/1982,102.839996,10.02
11/08/1982,102.599998,9.97
12/08/1982,102.419998,9.38
13/08/1982,103.849998,9.25
16/08/1982,104.089996,8.67
17/08/1982,109.040001,8.05
18/08/1982,108.540001,8.06
19/08/1982,109.160004,7.52
20/08/1982,113.019997,7.08
23/08/1982,116.110001,7.5
24/08/1982,115.349998,7.61
25/08/1982,117.580002,7.42
26/08/1982,118.550003,7.14
27/08/1982,117.110001,7.84
30/08/1982,117.660004,8.16
31/08/1982,119.510002,8.42
01/09/1982,118.25,8.42
02/09/1982,120.290001,8.36
03/09/1982,122.68,8.17
07/09/1982,121.370003,8.39
08/09/1982,122.199997,8.3
09/09/1982,121.970001,8.28
10/09/1982,120.970001,8.37
13/09/1982,122.239998,8.12
14/09/1982,123.099998,7.89
15/09/1982,124.290001,8.14
16/09/1982,123.769997,8.03
17/09/1982,122.550003,7.96
20/09/1982,122.510002,7.78
21/09/1982,124.879997,7.63
22/09/1982,123.989998,7.35
23/09/1982,123.809998,7.28
24/09/1982,123.32,7.6
27/09/1982,123.620003,7.58
28/09/1982,123.239998,7.48
29/09/1982,121.629997,7.58
30/09/1982,120.419998,7.62
01/10/1982,121.970001,7.35
04/10/1982,121.510002,7.94
05/10/1982,121.980003,8.14
06/10/1982,125.970001,8.05
07/10/1982,128.800003,7.76
08/10/1982,131.050003,7.75
11/10/1982,134.470001,-999.99
12/10/1982,134.440002,7.38
13/10/1982,136.710007,7.42
14/10/1982,134.570007,7.54
15/10/1982,133.570007,7.56
18/10/1982,136.729996,7.43
19/10/1982,136.580002,7.48
20/10/1982,139.229996,7.56
21/10/1982,139.059998,7.57
22/10/1982,138.830002,7.64
25/10/1982,133.320007,7.87
26/10/1982,134.479996,7.96
27/10/1982,135.289993,8
28/10/1982,133.589996,7.91
29/10/1982,133.720001,7.9
01/11/1982,135.470001,7.81
02/11/1982,137.490005,-999.99
03/11/1982,142.869995,7.79
04/11/1982,141.850006,7.73
05/11/1982,142.160004,7.78
08/11/1982,140.440002,7.92
09/11/1982,143.020004,8
10/11/1982,141.160004,8.08
11/11/1982,141.75,-999.99
12/11/1982,139.529999,8.28
15/11/1982,137.029999,8.43
16/11/1982,135.419998,8.4
17/11/1982,137.929993,8.36
18/11/1982,138.339996,8.27
19/11/1982,137.020004,8.1
22/11/1982,134.220001,7.96
23/11/1982,132.929993,7.95
24/11/1982,133.880005,7.93
26/11/1982,134.880005,7.93
29/11/1982,134.199997,8.26
30/11/1982,138.529999,8.28
01/12/1982,138.720001,8.28
02/12/1982,138.820007,8.04
03/12/1982,138.690002,7.84
06/12/1982,141.770004,7.88
07/12/1982,142.720001,7.93
08/12/1982,141.820007,7.97
09/12/1982,140,7.96
10/12/1982,139.570007,8.04
13/12/1982,139.949997,8
14/12/1982,137.399994,7.68
15/12/1982,135.240005,7.63
16/12/1982,135.300003,7.83
17/12/1982,137.490005,7.87
20/12/1982,136.25,7.88
21/12/1982,138.610001,7.9
22/12/1982,138.830002,7.92
23/12/1982,139.720001,7.92
27/12/1982,142.169998,7.91
28/12/1982,140.770004,8.05
29/12/1982,141.240005,8.14
30/12/1982,140.330002,8.02
31/12/1982,140.639999,7.92
03/01/1983,138.339996,7.92
04/01/1983,141.360001,8
05/01/1983,141.960007,7.98
06/01/1983,145.270004,7.94
07/01/1983,145.179993,7.76
10/01/1983,146.779999,7.72
11/01/1983,145.779999,7.69
12/01/1983,146.690002,7.68
13/01/1983,145.729996,7.66
14/01/1983,146.649994,7.55
17/01/1983,146.720001,7.6
18/01/1983,146.399994,7.64
19/01/1983,145.270004,7.68
20/01/1983,146.289993,7.78
21/01/1983,143.850006,8.03
24/01/1983,139.970001,8.1
25/01/1983,141.75,8.05
26/01/1983,141.539993,8.08
27/01/1983,144.270004,8.02
28/01/1983,144.509995,8
31/01/1983,145.300003,8.1
01/02/1983,142.960007,8.16
02/02/1983,143.229996,8.16
03/02/1983,144.259995,8.15
04/02/1983,146.139999,8.25
07/02/1983,146.929993,8.23
08/02/1983,145.699997,8.29
09/02/1983,145,8.28
10/02/1983,147.5,8.17
11/02/1983,147.649994,8.14
14/02/1983,148.929993,8.24
15/02/1983,148.300003,8.25
16/02/1983,147.429993,8.2
17/02/1983,147.440002,8.1
18/02/1983,148,7.99
22/02/1983,145.479996,7.91
23/02/1983,146.789993,7.96
24/02/1983,149.600006,7.93
25/02/1983,149.740005,7.82
28/02/1983,148.059998,7.93
01/03/1983,150.880005,7.96
02/03/1983,152.300003,8
03/03/1983,153.479996,7.95
04/03/1983,153.669998,8.01
07/03/1983,153.669998,8.18
08/03/1983,151.259995,8.3
09/03/1983,152.869995,8.26
10/03/1983,151.800003,8.24
11/03/1983,151.240005,8.27
14/03/1983,150.830002,8.23
15/03/1983,151.369995,8.25
16/03/1983,149.809998,8.3
17/03/1983,149.589996,8.34
18/03/1983,149.899994,8.44
21/03/1983,151.190002,8.5
22/03/1983,150.660004,8.61
23/03/1983,152.809998,8.47
24/03/1983,153.369995,8.51
25/03/1983,152.669998,8.65
28/03/1983,151.850006,8.65
29/03/1983,151.589996,8.63
30/03/1983,153.389999,8.63
31/03/1983,152.960007,8.64
04/04/1983,153.020004,8.64
05/04/1983,151.899994,8.51
06/04/1983,151.039993,8.4
07/04/1983,151.759995,8.36
08/04/1983,152.850006,8.33
11/04/1983,155.139999,8.17
12/04/1983,155.820007,8.2
13/04/1983,156.770004,8.18
14/04/1983,158.119995,8.12
15/04/1983,158.75,8.14
18/04/1983,159.740005,8.07
19/04/1983,158.710007,8.16
20/04/1983,160.710007,8.1
21/04/1983,160.050003,8.14
22/04/1983,160.419998,8.15
25/04/1983,158.809998,8.15
26/04/1983,161.809998,8.14
27/04/1983,161.440002,8.1
28/04/1983,162.949997,8.1
29/04/1983,164.429993,8.08
02/05/1983,162.110001,8.05
03/05/1983,162.339996,8.04
04/05/1983,163.309998,8.01
05/05/1983,164.279999,8.06
06/05/1983,166.100006,7.98
09/05/1983,165.809998,8.13
10/05/1983,165.949997,8
11/05/1983,164.960007,7.96
12/05/1983,164.25,8.05
13/05/1983,164.910004,8.02
16/05/1983,163.399994,8.15
17/05/1983,163.710007,8.13
18/05/1983,163.270004,8.11
19/05/1983,161.990005,8.14
20/05/1983,162.139999,8.18
23/05/1983,163.429993,8.42
24/05/1983,165.539993,8.47
25/05/1983,166.210007,8.49
26/05/1983,165.479996,8.53
27/05/1983,164.460007,8.48
31/05/1983,162.389999,8.63
01/06/1983,162.550003,8.58
02/06/1983,163.979996,8.5
03/06/1983,164.419998,8.55
06/06/1983,164.830002,8.64
07/06/1983,162.770004,8.82
08/06/1983,161.360001,8.83
09/06/1983,161.830002,8.74
10/06/1983,162.679993,8.78
13/06/1983,164.839996,8.7
14/06/1983,165.529999,8.73
15/06/1983,167.119995,8.72
16/06/1983,169.139999,8.65
17/06/1983,169.130005,8.69
20/06/1983,169.020004,8.96
21/06/1983,170.529999,8.95
22/06/1983,170.990005,8.97
23/06/1983,170.570007,8.93
24/06/1983,170.410004,9.04
27/06/1983,168.460007,9.03
28/06/1983,165.679993,8.98
29/06/1983,166.639999,8.85
30/06/1983,167.639999,8.79
01/07/1983,168.639999,8.73
05/07/1983,166.600006,9.02
06/07/1983,168.479996,9.02
07/07/1983,167.559998,9.1
08/07/1983,167.080002,9.12
11/07/1983,168.110001,9.04
12/07/1983,165.529999,9.14
13/07/1983,165.460007,9.1
14/07/1983,166.009995,9.08
15/07/1983,164.289993,9.14
18/07/1983,163.949997,9.11
19/07/1983,164.820007,9.14
20/07/1983,169.289993,9.07
21/07/1983,169.059998,9.07
22/07/1983,168.889999,9.09
25/07/1983,169.529999,9.07
26/07/1983,170.529999,9.11
27/07/1983,167.589996,9.07
28/07/1983,165.039993,9.17
29/07/1983,162.559998,9.22
01/08/1983,162.039993,9.27
02/08/1983,162.009995,9.49
03/08/1983,163.440002,9.39
04/08/1983,161.330002,9.43
05/08/1983,161.740005,9.45
08/08/1983,159.179993,9.5
09/08/1983,160.130005,9.53
10/08/1983,161.539993,9.56
11/08/1983,161.539993,9.52
12/08/1983,162.160004,9.49
15/08/1983,163.699997,9.4
16/08/1983,163.410004,9.4
17/08/1983,165.289993,9.32
18/08/1983,163.550003,9.3
19/08/1983,163.979996,9.31
22/08/1983,164.339996,9.16
23/08/1983,162.770004,9.19
24/08/1983,161.25,9.12
25/08/1983,160.839996,9.1
26/08/1983,162.139999,9.16
29/08/1983,162.25,9.25
30/08/1983,162.580002,9.3
31/08/1983,164.399994,9.26
01/09/1983,164.229996,9.22
02/09/1983,165,9.27
06/09/1983,167.889999,9.18
07/09/1983,167.960007,9.1
08/09/1983,167.770004,9.11
09/09/1983,166.919998,9.13
12/09/1983,165.479996,9.05
13/09/1983,164.800003,9.08
14/09/1983,165.350006,9.11
15/09/1983,164.380005,9.1
16/09/1983,166.25,9.07
19/09/1983,167.619995,8.99
20/09/1983,169.240005,8.97
21/09/1983,168.410004,8.95
22/09/1983,169.759995,8.93
23/09/1983,169.509995,8.88
26/09/1983,170.070007,8.73
27/09/1983,168.429993,8.73
28/09/1983,168,8.78
29/09/1983,167.229996,8.81
30/09/1983,166.070007,8.71
03/10/1983,165.809998,8.74
04/10/1983,166.270004,8.65
05/10/1983,167.740005,8.54
06/10/1983,170.279999,8.56
07/10/1983,170.800003,8.6
10/10/1983,172.649994,-999.99
11/10/1983,170.339996,8.81
12/10/1983,169.619995,8.78
13/10/1983,169.869995,8.81
14/10/1983,169.860001,8.77
17/10/1983,170.429993,8.55
18/10/1983,167.809998,8.52
19/10/1983,166.729996,8.5
20/10/1983,166.979996,8.54
21/10/1983,165.949997,8.54
24/10/1983,165.990005,8.68
25/10/1983,166.470001,8.66
26/10/1983,165.380005,8.66
27/10/1983,164.839996,8.65
28/10/1983,163.369995,8.63
31/10/1983,163.550003,8.51
01/11/1983,163.660004,8.47
02/11/1983,164.839996,8.49
03/11/1983,163.449997,8.64
04/11/1983,162.440002,8.81
07/11/1983,161.910004,8.77
08/11/1983,161.759995,-999.99
09/11/1983,163.970001,8.78
10/11/1983,164.410004,8.76
11/11/1983,166.289993,-999.99
14/11/1983,166.580002,8.77
15/11/1983,165.360001,8.78
16/11/1983,166.080002,8.8
17/11/1983,166.130005,8.84
18/11/1983,165.089996,8.85
21/11/1983,166.050003,8.78
22/11/1983,166.839996,8.77
23/11/1983,166.960007,8.81
25/11/1983,167.179993,8.78
28/11/1983,166.539993,8.87
29/11/1983,167.910004,8.87
30/11/1983,166.399994,8.88
01/12/1983,166.490005,8.87
02/12/1983,165.440002,8.93
05/12/1983,165.759995,8.93
06/12/1983,165.470001,8.94
07/12/1983,165.910004,8.95
08/12/1983,165.199997,9.02
09/12/1983,165.080002,9
12/12/1983,165.619995,8.96
13/12/1983,164.929993,9.09
14/12/1983,163.330002,9.12
15/12/1983,161.660004,9.17
16/12/1983,162.389999,9.11
19/12/1983,162.320007,9.09
20/12/1983,162,9.04
21/12/1983,163.559998,9
22/12/1983,163.529999,8.89
23/12/1983,163.220001,8.96
27/12/1983,164.759995,8.92
28/12/1983,165.339996,8.98
29/12/1983,164.860001,8.98
30/12/1983,164.929993,8.97
03/01/1984,164.039993,9
04/01/1984,166.779999,8.98
05/01/1984,168.809998,8.93
06/01/1984,169.279999,8.87
09/01/1984,168.899994,8.9
10/01/1984,167.949997,8.9
11/01/1984,167.800003,8.93
12/01/1984,167.75,8.92
13/01/1984,167.020004,8.74
16/01/1984,167.179993,8.78
17/01/1984,167.830002,8.83
18/01/1984,167.550003,8.91
19/01/1984,167.039993,8.9
20/01/1984,166.210007,8.97
23/01/1984,164.869995,8.94
24/01/1984,165.940002,8.92
25/01/1984,164.839996,8.93
26/01/1984,164.240005,8.93
27/01/1984,163.940002,8.91
30/01/1984,162.869995,8.89
31/01/1984,163.410004,8.89
01/02/1984,162.740005,8.89
02/02/1984,163.360001,8.91
03/02/1984,160.910004,8.96
06/02/1984,158.080002,9.09
07/02/1984,158.740005,9.06
08/02/1984,155.850006,9.06
09/02/1984,155.419998,9.03
10/02/1984,156.300003,9.06
13/02/1984,154.949997,-999.99
14/02/1984,156.610001,9.07
15/02/1984,156.25,9.06
16/02/1984,156.130005,9.07
17/02/1984,155.740005,9.17
21/02/1984,154.639999,9.13
22/02/1984,154.309998,9.13
23/02/1984,154.289993,9.26
24/02/1984,157.509995,9.18
27/02/1984,159.300003,9.19
28/02/1984,156.820007,9.21
29/02/1984,157.059998,9.14
01/03/1984,158.190002,9.19
02/03/1984,159.240005,9.16
05/03/1984,157.889999,9.2
06/03/1984,156.25,9.23
07/03/1984,154.570007,9.31
08/03/1984,155.190002,9.34
09/03/1984,154.350006,9.35
12/03/1984,156.339996,9.34
13/03/1984,156.779999,9.38
14/03/1984,156.770004,9.46
15/03/1984,157.410004,9.48
16/03/1984,159.270004,9.5
19/03/1984,157.779999,9.64
20/03/1984,158.860001,9.8
21/03/1984,158.660004,9.81
22/03/1984,156.690002,9.79
23/03/1984,156.860001,9.77
26/03/1984,156.669998,9.73
27/03/1984,157.300003,9.78
28/03/1984,159.880005,9.71
29/03/1984,159.520004,9.68
30/03/1984,159.179993,9.72
02/04/1984,157.979996,9.68
03/04/1984,157.660004,9.78
04/04/1984,157.539993,9.79
05/04/1984,155.039993,9.79
06/04/1984,155.479996,9.68
09/04/1984,155.449997,9.59
10/04/1984,155.869995,9.63
11/04/1984,155,9.63
12/04/1984,157.729996,9.64
13/04/1984,157.309998,9.74
16/04/1984,158.320007,9.79
17/04/1984,158.970001,9.76
18/04/1984,157.899994,9.75
19/04/1984,158.020004,9.73
23/04/1984,156.800003,9.65
24/04/1984,158.070007,9.65
25/04/1984,158.649994,9.63
26/04/1984,160.300003,9.54
27/04/1984,159.889999,9.71
30/04/1984,160.050003,9.72
01/05/1984,161.679993,9.7
02/05/1984,161.899994,9.68
03/05/1984,161.199997,9.67
04/05/1984,159.110001,9.87
07/05/1984,159.470001,9.93
08/05/1984,160.520004,10.04
09/05/1984,160.110001,10
10/05/1984,160,9.86
11/05/1984,158.490005,10.01
14/05/1984,157.5,9.97
15/05/1984,158,10.11
16/05/1984,157.990005,9.75
17/05/1984,156.570007,9.78
18/05/1984,155.779999,9.81
21/05/1984,154.729996,9.7
22/05/1984,153.880005,10.04
23/05/1984,153.149994,9.91
24/05/1984,151.229996,9.71
25/05/1984,151.619995,9.58
29/05/1984,150.289993,9.72
30/05/1984,150.350006,9.76
31/05/1984,150.550003,9.75
01/06/1984,153.240005,9.8
04/06/1984,154.339996,9.85
05/06/1984,153.649994,9.75
06/06/1984,155.009995,9.76
07/06/1984,154.919998,9.84
08/06/1984,155.169998,9.87
11/06/1984,153.059998,10.03
12/06/1984,152.190002,10.07
13/06/1984,152.130005,9.89
14/06/1984,150.389999,9.88
15/06/1984,149.029999,9.88
18/06/1984,151.729996,9.96
19/06/1984,152.610001,9.91
20/06/1984,154.839996,9.91
21/06/1984,154.509995,9.93
22/06/1984,154.460007,9.84
25/06/1984,153.970001,9.75
26/06/1984,152.710007,9.8
27/06/1984,151.639999,9.75
28/06/1984,152.839996,9.84
29/06/1984,153.179993,9.92
02/07/1984,153.199997,9.74
03/07/1984,153.699997,9.98
05/07/1984,152.759995,9.96
06/07/1984,152.240005,10
09/07/1984,153.360001,10
10/07/1984,152.889999,10.09
11/07/1984,150.559998,10.1
12/07/1984,150.029999,10.03
13/07/1984,150.880005,9.96
16/07/1984,151.600006,10
17/07/1984,152.380005,10.18
18/07/1984,151.399994,10.11
19/07/1984,150.369995,10.12
20/07/1984,149.550003,10.15
23/07/1984,148.949997,10.21
24/07/1984,147.820007,10.27
25/07/1984,148.830002,10.26
26/07/1984,150.080002,10.24
27/07/1984,151.190002,10.28
30/07/1984,150.190002,10.34
31/07/1984,150.660004,10.4
01/08/1984,154.080002,10.43
02/08/1984,157.990005,10.46
03/08/1984,162.350006,10.46
06/08/1984,162.600006,10.54
07/08/1984,162.720001,10.53
08/08/1984,161.75,10.47
09/08/1984,165.539993,10.41
10/08/1984,165.419998,10.43
13/08/1984,165.429993,10.45
14/08/1984,164.419998,10.3
15/08/1984,162.800003,10.2
16/08/1984,163.770004,10.26
17/08/1984,164.139999,10.33
20/08/1984,164.940002,10.44
21/08/1984,167.830002,10.42
22/08/1984,167.059998,10.41
23/08/1984,167.119995,10.45
24/08/1984,167.509995,10.48
27/08/1984,166.440002,10.67
28/08/1984,167.399994,10.65
29/08/1984,167.089996,10.66
30/08/1984,166.600006,10.65
31/08/1984,166.679993,10.63
04/09/1984,164.880005,10.67
05/09/1984,164.289993,10.63
06/09/1984,165.649994,10.6
07/09/1984,164.369995,10.55
10/09/1984,164.259995,10.42
11/09/1984,164.449997,10.39
12/09/1984,164.679993,10.4
13/09/1984,167.940002,10.33
14/09/1984,168.779999,10.37
17/09/1984,168.869995,10.38
18/09/1984,167.649994,10.32
19/09/1984,166.940002,10.27
20/09/1984,167.470001,10.24
21/09/1984,165.669998,10.25
24/09/1984,165.279999,10.3
25/09/1984,165.619995,10.29
26/09/1984,166.279999,10.22
27/09/1984,166.960007,10.16
28/09/1984,166.100006,10.22
01/10/1984,164.619995,10.23
02/10/1984,163.589996,10.25
03/10/1984,162.440002,10.18
04/10/1984,162.919998,10.15
05/10/1984,162.679993,10.14
08/10/1984,162.130005,-999.99
09/10/1984,161.669998,10.09
10/10/1984,162.110001,10.07
11/10/1984,162.779999,9.96
12/10/1984,164.179993,9.9
15/10/1984,165.770004,9.98
16/10/1984,164.779999,9.95
17/10/1984,164.139999,9.87
18/10/1984,168.100006,9.71
19/10/1984,167.960007,9.56
22/10/1984,167.360001,9.55
23/10/1984,167.089996,9.45
24/10/1984,167.199997,9.16
25/10/1984,166.309998,9.17
26/10/1984,165.289993,9.34
29/10/1984,164.779999,9.29
30/10/1984,166.839996,9.19
31/10/1984,166.089996,9.01
01/11/1984,167.490005,9.01
02/11/1984,167.419998,9
05/11/1984,168.580002,8.67
06/11/1984,170.410004,-999.99
07/11/1984,169.169998,8.55
08/11/1984,168.679993,8.75
09/11/1984,167.600006,8.64
12/11/1984,167.360001,-999.99
13/11/1984,165.970001,8.71
14/11/1984,165.990005,8.76
15/11/1984,165.889999,8.66
16/11/1984,164.100006,8.59
19/11/1984,163.089996,8.59
20/11/1984,164.179993,8.62
21/11/1984,164.509995,8.54
23/11/1984,166.919998,8.44
26/11/1984,165.550003,8.48
27/11/1984,166.289993,8.38
28/11/1984,165.020004,8.38
29/11/1984,163.910004,8.35
30/11/1984,163.580002,8.44
03/12/1984,162.820007,8.41
04/12/1984,163.380005,8.49
05/12/1984,162.100006,8.47
06/12/1984,162.759995,8.48
07/12/1984,162.259995,8.35
10/12/1984,162.830002,8.34
11/12/1984,163.070007,8.35
12/12/1984,162.630005,8.27
13/12/1984,161.809998,8.29
14/12/1984,162.690002,8.11
17/12/1984,163.610001,7.96
18/12/1984,168.110001,7.81
19/12/1984,167.160004,7.71
20/12/1984,166.380005,7.8
21/12/1984,165.509995,7.77
24/12/1984,166.759995,7.64
26/12/1984,166.470001,7.63
27/12/1984,165.75,7.67
28/12/1984,166.259995,7.74
31/12/1984,167.240005,7.85
02/01/1985,165.369995,7.83
03/01/1985,164.570007,7.8
04/01/1985,163.679993,7.82
07/01/1985,164.240005,7.78
08/01/1985,163.990005,7.79
09/01/1985,165.179993,7.69
10/01/1985,168.309998,7.74
11/01/1985,167.910004,7.76
14/01/1985,170.509995,7.7
15/01/1985,170.809998,7.73
16/01/1985,171.190002,7.74
17/01/1985,170.729996,7.74
18/01/1985,171.320007,7.74
21/01/1985,175.229996,-999.99
22/01/1985,175.479996,7.7
23/01/1985,177.300003,7.64
24/01/1985,176.710007,7.62
25/01/1985,177.350006,7.64
28/01/1985,177.399994,7.72
29/01/1985,179.179993,7.82
30/01/1985,179.389999,7.83
31/01/1985,179.630005,8.05
01/02/1985,178.630005,8.19
04/02/1985,180.350006,8.18
05/02/1985,180.610001,8.14
06/02/1985,180.429993,8.12
07/02/1985,181.820007,8.17
08/02/1985,182.190002,8.23
11/02/1985,180.509995,8.21
12/02/1985,180.559998,-999.99
13/02/1985,183.350006,8.24
14/02/1985,182.410004,8.19
15/02/1985,181.600006,8.19
19/02/1985,181.330002,8.17
20/02/1985,181.179993,8.24
21/02/1985,180.190002,8.43
22/02/1985,179.360001,8.39
25/02/1985,179.229996,8.38
26/02/1985,181.169998,8.35
27/02/1985,180.710007,8.45
28/02/1985,181.179993,8.5
01/03/1985,183.229996,8.66
04/03/1985,182.059998,8.7
05/03/1985,182.229996,8.68
06/03/1985,180.649994,8.69
07/03/1985,179.509995,8.8
08/03/1985,179.100006,8.58
11/03/1985,178.789993,8.47
12/03/1985,179.660004,8.54
13/03/1985,178.190002,8.6
14/03/1985,177.839996,8.72
15/03/1985,176.529999,8.41
18/03/1985,176.880005,8.51
19/03/1985,179.539993,8.55
20/03/1985,179.080002,8.53
21/03/1985,179.350006,8.44
22/03/1985,179.039993,8.51
25/03/1985,177.970001,8.42
26/03/1985,178.429993,8.34
27/03/1985,179.539993,8.33
28/03/1985,179.539993,8.19
29/03/1985,180.660004,8.18
01/04/1985,181.270004,8.15
02/04/1985,180.529999,8.22
03/04/1985,179.110001,8.16
04/04/1985,179.029999,8.13
08/04/1985,178.029999,8.12
09/04/1985,178.210007,8.09
10/04/1985,179.419998,8.1
11/04/1985,180.190002,8.04
12/04/1985,180.539993,8.05
15/04/1985,180.919998,8.07
16/04/1985,181.199997,7.93
17/04/1985,181.679993,7.79
18/04/1985,180.839996,7.71
19/04/1985,181.110001,7.79
22/04/1985,180.699997,7.67
23/04/1985,181.880005,7.78
24/04/1985,182.259995,7.75
25/04/1985,183.429993,7.83
26/04/1985,182.179993,7.81
29/04/1985,180.630005,7.84
30/04/1985,179.830002,7.85
01/05/1985,178.369995,7.75
02/05/1985,179.009995,7.76
03/05/1985,180.080002,7.72
06/05/1985,179.990005,7.73
07/05/1985,180.759995,7.76
08/05/1985,180.619995,7.82
09/05/1985,181.919998,7.74
10/05/1985,184.279999,7.73
13/05/1985,184.610001,7.71
14/05/1985,183.869995,7.6
15/05/1985,184.539993,7.43
16/05/1985,185.660004,7.37
17/05/1985,187.419998,7.4
20/05/1985,189.720001,7.26
21/05/1985,189.639999,7.3
22/05/1985,188.559998,7.29
23/05/1985,187.600006,7.24
24/05/1985,188.289993,7.18
28/05/1985,187.860001,7.2
29/05/1985,187.679993,7.24
30/05/1985,187.75,7.18
31/05/1985,189.550003,7.14
03/06/1985,189.320007,7.02
04/06/1985,190.039993,6.96
05/06/1985,190.160004,6.92
06/06/1985,191.059998,6.98
07/06/1985,189.679993,7.15
10/06/1985,189.509995,7.23
11/06/1985,189.039993,7.15
12/06/1985,187.610001,7.09
13/06/1985,185.330002,6.97
14/06/1985,187.100006,6.7
17/06/1985,186.529999,6.77
18/06/1985,187.339996,6.66
19/06/1985,186.630005,6.74
20/06/1985,186.729996,6.83
21/06/1985,189.610001,7.04
24/06/1985,189.149994,7.06
25/06/1985,189.740005,7.09
26/06/1985,190.059998,6.99
27/06/1985,191.229996,6.9
28/06/1985,191.850006,6.83
01/07/1985,192.429993,6.87
02/07/1985,192.009995,6.95
03/07/1985,191.449997,7.02
05/07/1985,192.520004,6.77
08/07/1985,191.929993,6.92
09/07/1985,191.050003,6.96
10/07/1985,192.369995,6.94
11/07/1985,192.940002,7.05
12/07/1985,193.289993,7.09
15/07/1985,192.720001,7.04
16/07/1985,194.720001,7
17/07/1985,195.649994,6.99
18/07/1985,194.380005,7.15
19/07/1985,195.130005,7.16
22/07/1985,194.350006,7.24
23/07/1985,192.550003,7.26
24/07/1985,191.580002,7.24
25/07/1985,192.059998,7.17
26/07/1985,192.399994,7.19
29/07/1985,189.600006,7.25
30/07/1985,189.929993,7.28
31/07/1985,190.919998,7.28
01/08/1985,192.110001,7.27
02/08/1985,191.479996,7.31
05/08/1985,190.619995,7.27
